3,2256,1
2,7409,0
3,5423,0
1,3450,1
1,3480,1
7,1714,0
3,1984,0
7,2445,0
4,6850,0
5,3857,0
8,6322,0
1,7132,1
8,6395,0
5,7344,0
5,9510,1
5,7080,1
4,5730,0
1,2530,1
3,1686,1
7,9091,0
4,671,0
4,9386,0
7,6227,0
6,8573,0
7,2002,1
7,884,0
8,2420,0
2,7805,0
8,1551,0
8,9354,0
4,2060,1
5,243,0
7,1989,0
8,4810,0
7,5720,0
7,3741,0
2,3602,1
4,9459,0
6,2219,0
1,3742,1
8,1095,0
2,8756,1
3,5591,0
5,5453,0
3,5520,1
3,5742,1
9,443,0
6,5686,0
1,5195,1
4,9644,1
4,2099,0
1,1655,1
1,3733,1
7,1711,0
5,4157,0
1,765,1
4,7154,0
1,8704,1
4,5065,0
3,8722,0
1,9107,1
1,3454,1
8,5037,0
5,9332,0
1,1442,1
8,2430,0
3,9903,1
5,1644,0
7,2256,0
1,6769,1
1,2523,1
7,6952,0
8,2295,0
6,4254,1
2,126,1
5,3865,1
5,4474,0
1,4025,1
4,3018,0
9,8336,0
5,9711,0
7,1104,0
3,7844,0
2,6953,0
6,3812,0
9,312,0
6,9512,0
5,932,0
6,3873,0
6,7486,0
9,4278,0
9,7506,1
6,9687,0
1,8559,1
7,7244,0
3,6659,0
1,4684,1
6,7501,0
1,6417,1
6,931,0
2,6754,1
6,1181,0
1,9136,1
7,5055,0
3,6245,0
6,5018,0
6,6881,0
6,6577,0
3,8960,0
9,7147,0
6,4713,0
9,3396,0
4,9088,1
3,549,1
5,5699,0
4,1806,0
3,6295,0
8,3661,0
6,6599,0
5,7672,0
6,641,0
9,7612,0
5,3873,0
8,4258,0
4,8867,0
2,8168,1
8,6391,0
3,5104,0
6,2848,0
5,9537,0
4,2094,0
6,2545,0
7,7683,0
4,7884,1
5,4347,0
6,6072,1
3,3924,1
8,5506,0
4,7093,0
1,1261,1
6,4311,0
7,8637,0
1,5805,1
5,1386,0
8,4590,0
6,1021,0
9,5025,0
2,726,1
2,7444,1
6,1913,0
3,2185,0
3,1157,0
2,9396,1
5,9456,0
2,3837,0
5,5660,1
8,1511,0
5,1234,0
7,8198,0
2,5902,1
7,6905,0
8,8052,0
6,241,0
6,7669,0
1,5298,1
5,2676,0
9,2554,0
9,9607,0
3,992,0
1,7075,1
1,3905,1
9,626,0
2,2686,1
1,9803,1
3,4985,0
2,8916,1
7,5216,0
8,1447,0
5,9221,0
5,31,0
6,8658,1
7,927,0
3,4688,0
6,2384,0
3,7703,0
1,7814,1
6,6092,0
2,4304,1
1,6418,1
2,7946,1
4,3671,0
1,7088,1
4,8322,0
4,3881,0
8,4107,0
3,5058,1
9,4901,0
6,3315,0
7,7368,0
8,5855,0
1,806,1
9,886,0
3,6121,0
1,4374,1
2,501,0
8,6817,0
1,2859,1
8,8260,0
7,823,0
2,361,0
9,5273,0
6,2864,0
7,7297,0
5,3955,1
8,3706,0
9,3827,0
2,6639,0
8,4318,0
5,1339,0
3,1664,0
4,4825,0
8,6621,0
5,3978,0
3,654,1
7,6237,1
5,8866,0
2,3472,1
4,803,0
1,3148,1
1,3550,1
8,3494,0
1,218,1
2,328,1
8,1155,0
9,2085,0
3,8845,0
7,2158,0
7,9813,0
4,1769,0
3,6458,0
4,1200,1
4,6203,0
6,676,0
9,6290,0
1,1320,1
4,7552,1
6,9775,0
6,2172,1
3,7436,0
7,5574,0
1,9300,1
5,4479,0
8,4493,0
9,4940,0
3,9975,1
5,7929,0
1,4645,1
5,3063,0
9,6627,0
2,6079,0
6,6330,1
4,8568,1
8,3303,0
8,256,1
6,5337,0
2,2645,0
5,3981,0
4,3193,0
8,9863,0
6,39,0
9,2578,0
8,3745,0
1,3113,1
3,9962,0
3,2454,1
1,7558,1
2,7708,1
9,1981,0
6,5896,0
1,7249,1
2,6155,0
9,2283,0
2,7322,1
6,8537,0
3,247,0
8,8309,0
2,458,1
5,2633,0
2,2950,1
5,1400,1
5,9368,0
8,5680,1
5,3386,0
8,2698,0
7,6355,0
5,1673,0
7,473,0
5,5197,0
6,9909,0
5,1926,0
1,9588,1
1,2545,1
5,2161,0
2,7524,1
6,5275,0
7,1845,0
9,7731,1
4,6813,0
3,4279,0
3,554,0
4,395,0
9,3551,0
5,4428,0
7,6353,0
3,8805,1
5,1304,0
